UserID,Full_Name,Gender,Race,Age,Age_Group,Age_Category,Email,Social_Media_Handle,Province,Channel2,RecordDate2,Duration2,Hours,Minutes,Seconds,Record_Date,Record_Time,Month_Name,DayOfWeek,Day_Type,Time_Category,Activity_Status
872104,Lucas Crotty,male,coloured,24,Young Adult,18–24,Lucas233@mailcom,@Lucas23,Western Cape,Supersport Live Events,2016/03/19 18:08,2025-09-15 00:00:00,0,0,0,2016-03-19,2025-09-21 18:08:00,March,Saturday,Weekend,Evening,Active
924949,Wilton Leicht,male,indian_asian,27,Young Adult,25–34,Wilton411@yahoocom,@Wilton41,Gauteng,ICC Cricket World Cup 2011,2016/03/30 11:40,2025-09-15 00:00:00,0,0,0,2016-03-30,2025-09-21 11:40:00,March,Wednesday,Weekday,Morning,Active
820737,None None,None,None,0,Child,Under 18,Irmgard233@mailcom,None,None,Supersport Live Events,2016/03/18 06:35,2025-09-15 00:08:30,0,8,30,2016-03-18,2025-09-21 06:35:00,March,Friday,Weekday,Morning,Active
779656,Blanca Slane,female,black,29,Young Adult,25–34,Blanca403@mailcom,@Blanca40,Gauteng,Trace TV,2016/01/15 07:57,2025-09-15 00:09:09,0,9,9,2016-01-15,2025-09-21 07:57:00,January,Friday,Weekday,Morning,Active
779656,Blanca Slane,female,black,29,Young Adult,25–34,Blanca403@mailcom,@Blanca40,Gauteng,Africa Magic,2016/01/24 16:32,2025-09-15 00:00:00,0,0,0,2016-01-24,2025-09-21 16:32:00,January,Sunday,Weekend,Afternoon,Active
779656,Blanca Slane,female,black,29,Young Adult,25–34,Blanca403@mailcom,@Blanca40,Gauteng,Africa Magic,2016/01/24 20:10,2025-09-15 00:00:00,0,0,0,2016-01-24,2025-09-21 20:10:00,January,Sunday,Weekend,Evening,Active
779656,Blanca Slane,female,black,29,Young Adult,25–34,Blanca403@mailcom,@Blanca40,Gauteng,Africa Magic,2016/02/09 19:34,2025-09-15 00:00:00,0,0,0,2016-02-09,2025-09-21 19:34:00,February,Tuesday,Weekday,Evening,Active
779656,Blanca Slane,female,black,29,Young Adult,25–34,Blanca403@mailcom,@Blanca40,Gauteng,Africa Magic,2016/02/08 19:51,2025-09-15 00:00:00,0,0,0,2016-02-08,2025-09-21 19:51:00,February,Monday,Weekday,Evening,Active
779656,Blanca Slane,female,black,29,Young Adult,25–34,Blanca403@mailcom,@Blanca40,Gauteng,Africa Magic,2016/02/08 18:28,2025-09-15 00:32:29,0,32,29,2016-02-08,2025-09-21 18:28:00,February,Monday,Weekday,Evening,Active
2426146,Lillian Borelli,female,coloured,35,Adult,35–44,Lillian365@mailxyzcom,@Lillian36,Western Cape,SuperSport Blitz,2016/03/06 15:29,2025-09-15 00:01:58,0,1,58,2016-03-06,2025-09-21 15:29:00,March,Sunday,Weekend,Afternoon,Active
2426146,Lillian Borelli,female,coloured,35,Adult,35–44,Lillian365@mailxyzcom,@Lillian36,Western Cape,Trace TV,2016/03/10 10:17,2025-09-15 00:12:51,0,12,51,2016-03-10,2025-09-21 10:17:00,March,Thursday,Weekday,Morning,Active
2420731,Wilburn Marek,male,black,43,Adult,35–44,Wilburn301@yahoocom,@Wilburn30,Gauteng,Channel O,2016/03/22 17:26,2025-09-15 00:13:42,0,13,42,2016-03-22,2025-09-21 17:26:00,March,Tuesday,Weekday,Evening,Active
809284,Shane Luthy,male,white,32,Young Adult,25–34,Shane24@abcmailcom,@Shane2,Western Cape,ICC Cricket World Cup 2011,2016/02/22 12:32,2025-09-15 00:07:06,0,7,6,2016-02-22,2025-09-21 12:32:00,February,Monday,Weekday,Afternoon,Active
809284,Shane Luthy,male,white,32,Young Adult,25–34,Shane24@abcmailcom,@Shane2,Western Cape,ICC Cricket World Cup 2011,2016/02/25 14:18,2025-09-15 00:00:14,0,0,14,2016-02-25,2025-09-21 14:18:00,February,Thursday,Weekday,Afternoon,Active
809286,Robby Roquemore,male,white,35,Adult,35–44,Robby164@abcmailcom,@Robby16,Mpumalanga,SawSee,2016/03/06 07:32,2025-09-15 00:14:05,0,14,5,2016-03-06,2025-09-21 07:32:00,March,Sunday,Weekend,Morning,Active
2368931,Abel Lavoie,male,indian_asian,38,Adult,35–44,Abel185@mailxyzcom,@Abel18,Limpopo,Boomerang,2016/02/20 09:25,2025-09-15 00:01:32,0,1,32,2016-02-20,2025-09-21 09:25:00,February,Saturday,Weekend,Morning,Active
820770,Dee Caves,male,coloured,36,Adult,35–44,Dee212@gmailcom,@Dee21,Western Cape,Supersport Live Events,2016/03/24 12:47,2025-09-15 00:59:14,0,59,14,2016-03-24,2025-09-21 12:47:00,March,Thursday,Weekday,Afternoon,Active
820770,Dee Caves,male,coloured,36,Adult,35–44,Dee212@gmailcom,@Dee21,Western Cape,Supersport Live Events,2016/02/25 09:47,2025-09-15 00:12:42,0,12,42,2016-02-25,2025-09-21 09:47:00,February,Thursday,Weekday,Morning,Active
820770,Dee Caves,male,coloured,36,Adult,35–44,Dee212@gmailcom,@Dee21,Western Cape,ICC Cricket World Cup 2011,2016/02/27 16:41,2025-09-15 00:15:08,0,15,8,2016-02-27,2025-09-21 16:41:00,February,Saturday,Weekend,Afternoon,Active
820770,Dee Caves,male,coloured,36,Adult,35–44,Dee212@gmailcom,@Dee21,Western Cape,ICC Cricket World Cup 2011,2016/03/12 16:18,2025-09-15 00:01:38,0,1,38,2016-03-12,2025-09-21 16:18:00,March,Saturday,Weekend,Afternoon,Active
820770,Dee Caves,male,coloured,36,Adult,35–44,Dee212@gmailcom,@Dee21,Western Cape,ICC Cricket World Cup 2011,2016/03/03 03:48,2025-09-15 00:01:20,0,1,20,2016-03-03,2025-09-21 03:48:00,March,Thursday,Weekday,Night,Active
733347,Lucas Creager,male,None,34,Young Adult,25–34,Lucas234@abcmailcom,@Lucas23,North West,Channel O,2016/01/23 18:12,2025-09-15 00:15:48,0,15,48,2016-01-23,2025-09-21 18:12:00,January,Saturday,Weekend,Evening,Active
733347,Lucas Creager,male,None,34,Young Adult,25–34,Lucas234@abcmailcom,@Lucas23,North West,Africa Magic,2016/01/24 14:31,2025-09-15 00:00:08,0,0,8,2016-01-24,2025-09-21 14:31:00,January,Sunday,Weekend,Afternoon,Active
733347,Lucas Creager,male,None,34,Young Adult,25–34,Lucas234@abcmailcom,@Lucas23,North West,Channel O,2016/01/23 17:29,2025-09-15 00:00:39,0,0,39,2016-01-23,2025-09-21 17:29:00,January,Saturday,Weekend,Evening,Active
39353,None None,None,None,0,Child,Under 18,Rebekah374@abcmailcom,None,None,Trace TV,2016/01/05 01:54,2025-09-15 00:03:30,0,3,30,2016-01-05,2025-09-21 01:54:00,January,Tuesday,Weekday,Night,Active
2092115,Cory Bilyeu,male,black,49,Adult,45–54,Cory104@abcmailcom,@Cory10,Mpumalanga,Boomerang,2016/02/13 17:37,2025-09-15 00:05:29,0,5,29,2016-02-13,2025-09-21 17:37:00,February,Saturday,Weekend,Evening,Active
866540,Lucas Beville,male,coloured,33,Young Adult,25–34,Lucas234@abcmailcom,@Lucas23,Western Cape,Channel O,2016/03/08 19:30,2025-09-15 00:00:12,0,0,12,2016-03-08,2025-09-21 19:30:00,March,Tuesday,Weekday,Evening,Active
940010,Kip Caves,male,black,27,Young Adult,25–34,Kip141@yahoocom,@Kip14,Gauteng,Supersport Live Events,2016/03/26 08:35,2025-09-15 00:00:40,0,0,40,2016-03-26,2025-09-21 08:35:00,March,Saturday,Weekend,Morning,Active
773393,Charlie Singer,male,white,17,Teen,Under 18,Charlie363@mailcom,@Charlie36,Western Cape,Boomerang,2016/02/08 10:01,2025-09-15 00:09:03,0,9,3,2016-02-08,2025-09-21 10:01:00,February,Monday,Weekday,Morning,Active
809317,Shane Mccown,male,None,29,Young Adult,25–34,Shane23@mailcom,@Shane2,Western Cape,Cartoon Network,2016/02/21 12:46,2025-09-15 00:01:28,0,1,28,2016-02-21,2025-09-21 12:46:00,February,Sunday,Weekend,Afternoon,Active
809317,Shane Mccown,male,None,29,Young Adult,25–34,Shane23@mailcom,@Shane2,Western Cape,M-Net,2016/02/20 20:11,2025-09-15 00:03:40,0,3,40,2016-02-20,2025-09-21 20:11:00,February,Saturday,Weekend,Evening,Active
809317,Shane Mccown,male,None,29,Young Adult,25–34,Shane23@mailcom,@Shane2,Western Cape,M-Net,2016/02/19 20:25,2025-09-15 00:00:49,0,0,49,2016-02-19,2025-09-21 20:25:00,February,Friday,Weekday,Evening,Active
940027,Irving Restivo,male,None,111,Senior,65+,Irving51@yahoocom,@Irving5,Limpopo,Africa Magic,2016/03/30 07:34,2025-09-15 00:00:09,0,0,9,2016-03-30,2025-09-21 07:34:00,March,Wednesday,Weekday,Morning,Active
866564,Cody Styer,male,indian_asian,30,Young Adult,25–34,Cody123@mailcom,@Cody12,Gauteng,Supersport Live Events,2016/03/24 08:59,2025-09-15 00:08:14,0,8,14,2016-03-24,2025-09-21 08:59:00,March,Thursday,Weekday,Morning,Active
866564,Cody Styer,male,indian_asian,30,Young Adult,25–34,Cody123@mailcom,@Cody12,Gauteng,ICC Cricket World Cup 2011,2016/03/20 11:15,2025-09-15 00:11:18,0,11,18,2016-03-20,2025-09-21 11:15:00,March,Sunday,Weekend,Morning,Active
33773,None None,None,None,0,Child,Under 18,Torrie294@abcmailcom,None,None,ICC Cricket World Cup 2011,2016/03/12 08:50,2025-09-15 00:00:08,0,0,8,2016-03-12,2025-09-21 08:50:00,March,Saturday,Weekend,Morning,Active
886721,Robby Langenfeld,male,indian_asian,30,Young Adult,25–34,Robby163@mailcom,@Robby16,Gauteng,Boomerang,2016/03/21 23:43,2025-09-15 00:00:21,0,0,21,2016-03-21,2025-09-21 23:43:00,March,Monday,Weekday,Night,Active
809331,Brendan Nicholls,male,indian_asian,49,Adult,45–54,Brendan452@gmailcom,@Brendan45,Western Cape,SuperSport Blitz,2016/02/20 15:15,2025-09-15 00:20:40,0,20,40,2016-02-20,2025-09-21 15:15:00,February,Saturday,Weekend,Afternoon,Active
809331,Brendan Nicholls,male,indian_asian,49,Adult,45–54,Brendan452@gmailcom,@Brendan45,Western Cape,CNN,2016/02/14 15:14,2025-09-15 00:00:00,0,0,0,2016-02-14,2025-09-21 15:14:00,February,Sunday,Weekend,Afternoon,Active
809331,Brendan Nicholls,male,indian_asian,49,Adult,45–54,Brendan452@gmailcom,@Brendan45,Western Cape,Supersport Live Events,2016/02/24 16:27,2025-09-15 00:00:24,0,0,24,2016-02-24,2025-09-21 16:27:00,February,Wednesday,Weekday,Afternoon,Active
809331,Brendan Nicholls,male,indian_asian,49,Adult,45–54,Brendan452@gmailcom,@Brendan45,Western Cape,ICC Cricket World Cup 2011,2016/02/24 16:04,2025-09-15 00:04:24,0,4,24,2016-02-24,2025-09-21 16:04:00,February,Wednesday,Weekday,Afternoon,Active
809331,Brendan Nicholls,male,indian_asian,49,Adult,45–54,Brendan452@gmailcom,@Brendan45,Western Cape,SuperSport Blitz,2016/03/23 10:47,2025-09-15 00:00:30,0,0,30,2016-03-23,2025-09-21 10:47:00,March,Wednesday,Weekday,Morning,Active
809331,Brendan Nicholls,male,indian_asian,49,Adult,45–54,Brendan452@gmailcom,@Brendan45,Western Cape,SuperSport Blitz,2016/03/25 18:09,2025-09-15 00:06:04,0,6,4,2016-03-25,2025-09-21 18:09:00,March,Friday,Weekday,Evening,Active
869301,Meghann Curran,female,coloured,40,Adult,35–44,Meghann52@gmailcom,@Meghann5,Eastern Cape,Trace TV,2016/03/07 12:35,2025-09-15 00:06:57,0,6,57,2016-03-07,2025-09-21 12:35:00,March,Monday,Weekday,Afternoon,Active
832147,Lane Crotty,male,black,40,Adult,35–44,Lane111@yahoocom,@Lane11,Mpumalanga,Channel O,2016/03/02 15:04,2025-09-15 00:26:36,0,26,36,2016-03-02,2025-09-21 15:04:00,March,Wednesday,Weekday,Afternoon,Active
940064,Dee Restivo,male,coloured,45,Adult,45–54,Dee214@abcmailcom,@Dee21,Western Cape,Cartoon Network,2016/03/23 05:29,2025-09-15 00:06:46,0,6,46,2016-03-23,2025-09-21 05:29:00,March,Wednesday,Weekday,Morning,Active
793883,Lloyd Roquemore,male,coloured,32,Young Adult,25–34,Lloyd74@abcmailcom,@Lloyd7,Northern Cape,Trace TV,2016/02/15 12:36,2025-09-15 00:04:36,0,4,36,2016-02-15,2025-09-21 12:36:00,February,Monday,Weekday,Afternoon,Active
789053,Williemae Holt,female,black,34,Young Adult,25–34,Williemae492@gmailcom,@Williemae49,Gauteng,Boomerang,2016/01/28 21:38,2025-09-15 00:13:51,0,13,51,2016-01-28,2025-09-21 21:38:00,January,Thursday,Weekday,Night,Active
866592,Chas Sytsma,male,indian_asian,28,Young Adult,25–34,Chas353@mailcom,@Chas35,Gauteng,ICC Cricket World Cup 2011,2016/03/14 09:15,2025-09-15 00:10:32,0,10,32,2016-03-14,2025-09-21 09:15:00,March,Monday,Weekday,Morning,Active
866592,Chas Sytsma,male,indian_asian,28,Young Adult,25–34,Chas353@mailcom,@Chas35,Gauteng,ICC Cricket World Cup 2011,2016/03/12 10:20,2025-09-15 01:24:50,1,24,50,2016-03-12,2025-09-21 10:20:00,March,Saturday,Weekend,Morning,Active
866592,Chas Sytsma,male,indian_asian,28,Young Adult,25–34,Chas353@mailcom,@Chas35,Gauteng,ICC Cricket World Cup 2011,2016/03/12 13:39,2025-09-15 00:57:46,0,57,46,2016-03-12,2025-09-21 13:39:00,March,Saturday,Weekend,Afternoon,Active
930462,Claud Mina,male,coloured,31,Young Adult,25–34,Claud343@mailcom,@Claud34,Western Cape,Boomerang,2016/03/31 19:26,2025-09-15 00:00:44,0,0,44,2016-03-31,2025-09-21 19:26:00,March,Thursday,Weekday,Evening,Active
809380,Donald Leicht,male,white,32,Young Adult,25–34,Donald221@yahoocom,@Donald22,Free State,ICC Cricket World Cup 2011,2016/03/15 13:55,2025-09-15 00:45:44,0,45,44,2016-03-15,2025-09-21 13:55:00,March,Tuesday,Weekday,Afternoon,Active
866623,Markus Pilot,male,other,40,Adult,35–44,Markus195@mailxyzcom,@Markus19,Western Cape,CNN,2016/03/10 22:15,2025-09-15 00:11:32,0,11,32,2016-03-10,2025-09-21 22:15:00,March,Thursday,Weekday,Night,Active
785456,Winona Wigfall,female,white,41,Adult,35–44,Winona74@abcmailcom,@Winona7,Gauteng,E! Entertainment,2016/02/11 10:36,2025-09-15 00:01:48,0,1,48,2016-02-11,2025-09-21 10:36:00,February,Thursday,Weekday,Morning,Active
809407,Rebekah Paradis,female,black,33,Young Adult,25–34,Rebekah173@mailcom,@Rebekah17,Limpopo,Africa Magic,2016/02/09 04:49,2025-09-15 00:26:04,0,26,4,2016-02-09,2025-09-21 04:49:00,February,Tuesday,Weekday,Night,Active
1999958,Irving Restivo,male,indian_asian,24,Young Adult,18–24,Irving54@abcmailcom,@Irving5,Mpumalanga,ICC Cricket World Cup 2011,2016/03/19 09:03,2025-09-15 00:29:08,0,29,8,2016-03-19,2025-09-21 09:03:00,March,Saturday,Weekend,Morning,Active
1999958,Irving Restivo,male,indian_asian,24,Young Adult,18–24,Irving54@abcmailcom,@Irving5,Mpumalanga,ICC Cricket World Cup 2011,2016/03/19 09:06,2025-09-15 00:00:00,0,0,0,2016-03-19,2025-09-21 09:06:00,March,Saturday,Weekend,Morning,Active
803967,Robby Curran,male,black,43,Adult,35–44,Robby164@abcmailcom,@Robby16,Kwazulu Natal,Boomerang,2016/01/06 18:23,2025-09-15 00:08:18,0,8,18,2016-01-06,2025-09-21 18:23:00,January,Wednesday,Weekday,Evening,Active
803967,Robby Curran,male,black,43,Adult,35–44,Robby164@abcmailcom,@Robby16,Kwazulu Natal,Trace TV,2016/01/07 17:36,2025-09-15 00:00:00,0,0,0,2016-01-07,2025-09-21 17:36:00,January,Thursday,Weekday,Evening,Active
803967,Robby Curran,male,black,43,Adult,35–44,Robby164@abcmailcom,@Robby16,Kwazulu Natal,Supersport Live Events,2016/01/08 14:49,2025-09-15 02:21:52,2,21,52,2016-01-08,2025-09-21 14:49:00,January,Friday,Weekday,Afternoon,Active
803967,Robby Curran,male,black,43,Adult,35–44,Robby164@abcmailcom,@Robby16,Kwazulu Natal,Supersport Live Events,2016/01/31 09:05,2025-09-15 00:02:00,0,2,0,2016-01-31,2025-09-21 09:05:00,January,Sunday,Weekend,Morning,Active
803967,Robby Curran,male,black,43,Adult,35–44,Robby164@abcmailcom,@Robby16,Kwazulu Natal,Trace TV,2016/01/07 07:37,2025-09-15 01:18:24,1,18,24,2016-01-07,2025-09-21 07:37:00,January,Thursday,Weekday,Morning,Active
926675,Carter Shkreli,male,indian_asian,27,Young Adult,25–34,Carter35@mailxyzcom,@Carter3,Kwazulu Natal,ICC Cricket World Cup 2011,2016/03/30 08:50,2025-09-15 00:14:58,0,14,58,2016-03-30,2025-09-21 08:50:00,March,Wednesday,Weekday,Morning,Active
866660,Garry Pool,male,black,20,Young Adult,18–24,Garry285@mailxyzcom,@Garry28,North West,ICC Cricket World Cup 2011,2016/03/13 13:30,2025-09-15 00:01:04,0,1,4,2016-03-13,2025-09-21 13:30:00,March,Sunday,Weekend,Afternoon,Active
809424,Krysta Mastrangelo,female,coloured,24,Young Adult,18–24,Krysta354@abcmailcom,@Krysta35,Western Cape,E! Entertainment,2016/02/22 18:59,2025-09-15 00:00:40,0,0,40,2016-02-22,2025-09-21 18:59:00,February,Monday,Weekday,Evening,Active
803990,Emilie Deblois,female,black,27,Young Adult,25–34,Emilie344@abcmailcom,@Emilie34,Free State,Supersport Live Events,2016/02/20 12:54,2025-09-15 00:02:26,0,2,26,2016-02-20,2025-09-21 12:54:00,February,Saturday,Weekend,Afternoon,Active
803990,Emilie Deblois,female,black,27,Young Adult,25–34,Emilie344@abcmailcom,@Emilie34,Free State,Africa Magic,2016/02/18 14:27,2025-09-15 00:03:51,0,3,51,2016-02-18,2025-09-21 14:27:00,February,Thursday,Weekday,Afternoon,Active
940154,Stacy Beville,male,indian_asian,35,Adult,35–44,Stacy274@abcmailcom,@Stacy27,Gauteng,ICC Cricket World Cup 2011,2016/03/18 13:48,2025-09-15 00:10:44,0,10,44,2016-03-18,2025-09-21 13:48:00,March,Friday,Weekday,Afternoon,Active
940154,Stacy Beville,male,indian_asian,35,Adult,35–44,Stacy274@abcmailcom,@Stacy27,Gauteng,SuperSport Blitz,2016/03/19 08:22,2025-09-15 00:00:16,0,0,16,2016-03-19,2025-09-21 08:22:00,March,Saturday,Weekend,Morning,Active
940154,Stacy Beville,male,indian_asian,35,Adult,35–44,Stacy274@abcmailcom,@Stacy27,Gauteng,SawSee,2016/03/26 18:48,2025-09-15 00:00:34,0,0,34,2016-03-26,2025-09-21 18:48:00,March,Saturday,Weekend,Evening,Active
772276,Eli Biggers,male,black,44,Adult,35–44,Eli295@mailxyzcom,@Eli29,Eastern Cape,Supersport Live Events,2016/02/02 16:51,2025-09-15 00:03:18,0,3,18,2016-02-02,2025-09-21 16:51:00,February,Tuesday,Weekday,Afternoon,Active
772277,Dion Bilyeu,male,black,48,Adult,45–54,Dion331@yahoocom,@Dion33,Mpumalanga,Africa Magic,2016/03/12 19:02,2025-09-15 00:00:06,0,0,6,2016-03-12,2025-09-21 19:02:00,March,Saturday,Weekend,Evening,Active
905271,Abel Langenfeld,male,coloured,35,Adult,35–44,Abel185@mailxyzcom,@Abel18,Eastern Cape,Supersport Live Events,2016/03/04 08:20,2025-09-15 00:04:24,0,4,24,2016-03-04,2025-09-21 08:20:00,March,Friday,Weekday,Morning,Active
809449,Hyman Fudge,male,coloured,24,Young Adult,18–24,Hyman81@yahoocom,@Hyman8,Kwazulu Natal,Boomerang,2016/02/21 08:27,2025-09-15 00:01:37,0,1,37,2016-02-21,2025-09-21 08:27:00,February,Sunday,Weekend,Morning,Active
809449,Hyman Fudge,male,coloured,24,Young Adult,18–24,Hyman81@yahoocom,@Hyman8,Kwazulu Natal,Cartoon Network,2016/02/24 15:58,2025-09-15 00:01:47,0,1,47,2016-02-24,2025-09-21 15:58:00,February,Wednesday,Weekday,Afternoon,Active
930568,Brendan Caves,male,indian_asian,27,Young Adult,25–34,Brendan452@gmailcom,@Brendan45,Gauteng,CNN,2016/03/28 16:58,2025-09-15 00:01:05,0,1,5,2016-03-28,2025-09-21 16:58:00,March,Monday,Weekday,Afternoon,Active
930568,Brendan Caves,male,indian_asian,27,Young Adult,25–34,Brendan452@gmailcom,@Brendan45,Gauteng,SuperSport Blitz,2016/03/29 06:15,2025-09-15 00:02:14,0,2,14,2016-03-29,2025-09-21 06:15:00,March,Tuesday,Weekday,Morning,Active
940176,Loyd Roquemore,male,black,31,Young Adult,25–34,Loyd492@gmailcom,@Loyd49,Eastern Cape,Supersport Live Events,2016/01/06 09:26,2025-09-15 00:10:38,0,10,38,2016-01-06,2025-09-21 09:26:00,January,Wednesday,Weekday,Morning,Active
1107089,Dee Creager,male,white,33,Young Adult,25–34,Dee211@yahoocom,@Dee21,Western Cape,DStv Events 1,2016/01/21 18:03,2025-09-15 00:01:30,0,1,30,2016-01-21,2025-09-21 18:03:00,January,Thursday,Weekday,Evening,Active
2287279,Loyd Mina,male,white,27,Young Adult,25–34,Loyd492@gmailcom,@Loyd49,Gauteng,Cartoon Network,2016/02/02 20:45,2025-09-15 00:25:42,0,25,42,2016-02-02,2025-09-21 20:45:00,February,Tuesday,Weekday,Evening,Active
809486,Shane Nicholls,male,white,25,Young Adult,25–34,Shane21@yahoocom,@Shane2,Gauteng,CNN,2016/02/22 07:14,2025-09-15 00:07:11,0,7,11,2016-02-22,2025-09-21 07:14:00,February,Monday,Weekday,Morning,Active
893029,Bernardo Vital,male,None,43,Adult,35–44,Bernardo324@abcmailcom,@Bernardo32,Western Cape,Supersport Live Events,2016/03/24 15:30,2025-09-15 01:02:10,1,2,10,2016-03-24,2025-09-21 15:30:00,March,Thursday,Weekday,Afternoon,Active
893029,Bernardo Vital,male,None,43,Adult,35–44,Bernardo324@abcmailcom,@Bernardo32,Western Cape,ICC Cricket World Cup 2011,2016/03/20 15:37,2025-09-15 00:06:20,0,6,20,2016-03-20,2025-09-21 15:37:00,March,Sunday,Weekend,Afternoon,Active
893029,Bernardo Vital,male,None,43,Adult,35–44,Bernardo324@abcmailcom,@Bernardo32,Western Cape,Supersport Live Events,2016/03/24 08:37,2025-09-15 00:56:42,0,56,42,2016-03-24,2025-09-21 08:37:00,March,Thursday,Weekday,Morning,Active
806823,Hollis Mcculloch,male,black,37,Adult,35–44,Hollis381@yahoocom,@Hollis38,Gauteng,Africa Magic,2016/02/21 08:20,2025-09-15 00:00:26,0,0,26,2016-02-21,2025-09-21 08:20:00,February,Sunday,Weekend,Morning,Active
930671,Len Wigfall,male,indian_asian,44,Adult,35–44,Len444@abcmailcom,@Len44,Gauteng,Cartoon Network,2016/03/31 16:39,2025-09-15 00:00:12,0,0,12,2016-03-31,2025-09-21 16:39:00,March,Thursday,Weekday,Afternoon,Active
930671,Len Wigfall,male,indian_asian,44,Adult,35–44,Len444@abcmailcom,@Len44,Gauteng,E! Entertainment,2016/03/30 17:53,2025-09-15 00:01:06,0,1,6,2016-03-30,2025-09-21 17:53:00,March,Wednesday,Weekday,Evening,Active
940290,Emerson Leicht,male,None,67,Senior,65+,Emerson244@abcmailcom,@Emerson24,Gauteng,CNN,2016/03/13 17:12,2025-09-15 00:02:28,0,2,28,2016-03-13,2025-09-21 17:12:00,March,Sunday,Weekend,Evening,Active
940290,Emerson Leicht,male,None,67,Senior,65+,Emerson244@abcmailcom,@Emerson24,Gauteng,ICC Cricket World Cup 2011,2016/03/16 14:19,2025-09-15 02:09:54,2,9,54,2016-03-16,2025-09-21 14:19:00,March,Wednesday,Weekday,Afternoon,Active
851376,Charlie Hier,male,white,19,Young Adult,18–24,Charlie365@mailxyzcom,@Charlie36,Eastern Cape,ICC Cricket World Cup 2011,2016/03/09 10:45,2025-09-15 00:01:54,0,1,54,2016-03-09,2025-09-21 10:45:00,March,Wednesday,Weekday,Morning,Active
793041,Earl Mastrangelo,male,black,40,Adult,35–44,Earl424@abcmailcom,@Earl42,North West,Africa Magic,2016/02/16 11:48,2025-09-15 00:01:11,0,1,11,2016-02-16,2025-09-21 11:48:00,February,Tuesday,Weekday,Morning,Active
789241,Carter Crotty,male,coloured,25,Young Adult,25–34,Carter34@abcmailcom,@Carter3,Northern Cape,Channel O,2016/02/21 09:20,2025-09-15 00:00:15,0,0,15,2016-02-21,2025-09-21 09:20:00,February,Sunday,Weekend,Morning,Active
789244,Chas Sieren,male,black,19,Young Adult,18–24,Chas352@gmailcom,@Chas35,North West,E! Entertainment,2016/02/12 10:21,2025-09-15 00:00:10,0,0,10,2016-02-12,2025-09-21 10:21:00,February,Friday,Weekday,Morning,Active
819656,Bret Roquemore,male,black,45,Adult,45–54,Bret312@gmailcom,@Bret31,Western Cape,Africa Magic,2016/02/26 18:39,2025-09-15 00:01:05,0,1,5,2016-02-26,2025-09-21 18:39:00,February,Friday,Weekday,Evening,Active
786607,Kyle Lavoie,male,coloured,45,Adult,45–54,Kyle63@mailcom,@Kyle6,Western Cape,Supersport Live Events,2016/02/11 17:11,2025-09-15 00:02:54,0,2,54,2016-02-11,2025-09-21 17:11:00,February,Thursday,Weekday,Evening,Active
919808,Markus Hoadley,male,black,20,Young Adult,18–24,Markus192@gmailcom,@Markus19,Eastern Cape,M-Net,2016/03/25 11:47,2025-09-15 00:00:53,0,0,53,2016-03-25,2025-09-21 11:47:00,March,Friday,Weekday,Morning,Active
